;host_is_superhost;host_listings_count;latitude;longitude;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;price;guests_included;extra_people;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;is_business_travel_ready;cancellation_policy;ano;mes;;
823;t;2.0;-22.985.005.464.416.000;-43.190.608.962.719.000;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";99.0;1;50.0;3;365;46;f;f;strict;2018;4;;
824;t;3.0;-22.951.932.749.065.400;-4.316.765.352.145.580;House;Entire home/apt;6;1.0;2.0;5.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard""}";236.0;4;103.0;4;360;16;f;f;strict;2018;4;;
825;t;5.0;-22.963.061.838.892.100;-43.171.432.832.377.600;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Host greets you""}";551.0;4;100.0;7;800;0;f;f;strict;2018;4;;
826;t;3.0;-22.982.259.671.014.300;-4.319.391.374.053.640;Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Iron}";106.0;1;0.0;4;90;62;t;f;strict;2018;4;;
827;f;1.0;-2.298.499.204.075.150;-4.322.166.036.306.540;Apartment;Entire home/apt;4;1.5;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials}";1007.0;2;342.0;3;90;1;f;f;strict;2018;4;;
828;t;5.0;-2.296.236.348.966.090;-4.317.118.230.739.110;Apartment;Entire home/apt;6;1.5;3.0;5.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}";376.0;6;0.0;2;180;92;f;f;moderate;2018;4;;
829;f;1.0;-2.291.884.824.357.760;-4.318.177.606.694.150;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";280.0;2;75.0;3;25;2;f;f;strict;2018;4;;
830;f;1.0;-2.300.437.753.788.420;-43.350.031.590.098.400;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,Elevator,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}";167.0;1;0.0;15;90;0;f;f;flexible;2018;4;;
831;f;1.0;-22.956.022.472.735.800;-4.319.319.236.981.620;Apartment;Private room;2;1.5;1.0;1.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}";82.0;1;30.0;7;1125;31;f;f;moderate;2018;4;;
832;f;6.0;-2.291.548.649.595.660;-4.319.010.625.971.080;Bed and breakfast;Private room;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",""Smoking allowed"",Breakfast,""Pets live on this property"",Dog(s),""Hot tub"",""Suitable for events"",Washer}";360.0;1;148.0;3;20;4;f;f;strict;2018;4;;
833;f;2.0;-22.936.784.432.983.700;-43.184.543.002.662.500;Apartment;Private room;1;2.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Breakfast,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}";41.0;1;0.0;3;1125;38;f;f;flexible;2018;4;;
834;f;1.0;-22.980.711.710.567.900;-43.221.706.523.602.800;Apartment;Entire home/apt;6;2.5;3.0;3.0;Real Bed;"{Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";191.0;6;20.0;2;60;17;f;f;moderate;2018;4;;
835;f;1.0;-22.911.829.385.372.800;-4.318.336.679.716.020;Apartment;Entire home/apt;2;1.0;1.0;1.0;Pull-out Sofa;{};799.0;1;0.0;1;1125;0;f;f;flexible;2018;4;;
836;f;1.0;-2.298.440.066.292.010;-4.321.131.623.318.890;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer}";717.0;4;171.0;2;30;34;f;f;strict;2018;4;;
837;t;7.0;-22.940.840.715.834.100;-4.317.201.126.241.010;Apartment;Entire home/apt;5;2.0;2.0;4.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Pack ’n Play/travel crib"",""Hot water"",""Host greets you""}";239.0;2;30.0;2;60;31;t;f;moderate;2018;4;;
838;t;7.0;-22.928.272.883.870.100;-4.317.595.412.037.380;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Host greets you""}";161.0;2;60.0;2;28;57;t;f;strict;2018;4;;
839;f;5.0;-22.910.430.248.556.700;-4.317.339.182.254.720;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,Washer,""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";280.0;4;140.0;3;1125;5;f;f;moderate;2018;4;;
840;f;1.0;-22.962.123.967.719.800;-431.697.228.480.027;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator}";250.0;1;0.0;1;1825;4;t;f;strict;2018;4;;
841;f;1.0;-22.916.158.605.368.800;-4.317.612.766.933.070;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Wheelchair accessible"",Kitchen,Doorman,Breakfast,Elevator,""Buzzer/wireless intercom"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Hangers,Iron,""Bed linens"",""Extra pillows and blankets""}";147.0;2;42.0;3;15;7;f;f;moderate;2018;4;;
842;f;41.0;-2.296.663.558.570.220;-4.318.720.785.947.480;Apartment;Entire home/apt;6;2.0;3.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox,""Window guards"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}";1120.0;2;80.0;3;89;0;f;f;strict;2018;4;;
843;f;31.0;-22.962.047.119.550.900;-4.317.680.485.104.070;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";249.0;4;0.0;2;90;4;f;f;moderate;2018;4;;
844;f;1.0;-2.293.273.400.608.120;-431.810.077.033.131;Apartment;Entire home/apt;5;1.0;3.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",Bathtub,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Handheld shower head""}";260.0;4;150.0;1;40;3;f;f;strict;2018;4;;
845;t;2.0;-22.977.591.606.037.800;-4.318.928.432.115.580;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",""Host greets you""}";161.0;2;20.0;3;1000;43;f;f;strict;2018;4;;
846;f;2.0;-2.297.424.218.696.490;-432.277.648.963.629;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Gym,""Buzzer/wireless intercom"",Washer,Essentials,Shampoo,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";99.0;1;49.0;4;360;8;t;f;strict;2018;4;;
847;f;22.0;-22.913.761.453.053.000;-43.185.129.152.810.600;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Iron,""Self check-in"",Lockbox}";82.0;2;0.0;2;1125;20;t;f;strict;2018;4;;
848;f;1.0;-22.983.025.214.963.700;-43.191.867.798.438;Apartment;Entire home/apt;3;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly""}";181.0;1;0.0;2;1125;100;f;f;strict;2018;4;;
849;f;2.0;-2.295.763.139.041.680;-43.204.487.099.091.100;Apartment;Entire home/apt;6;3.0;2.0;6.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Wide hallway clearance"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Step-free access"",""Accessible-height toilet"",""Step-free access"",""Wide entryway""}";526.0;1;0.0;3;30;2;f;f;strict;2018;4;;
850;f;2.0;-2.294.804.482.170.530;-4.318.471.811.058.470;Apartment;Entire home/apt;3;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",Washer,Iron,""Laptop friendly workspace""}";820.0;3;0.0;5;14;1;f;f;strict;2018;4;;
851;f;1.0;-22.942.400.530.374.100;-4.319.298.284.172.150;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{""Cable TV"",Wifi,Kitchen,Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Washer,Shampoo}";400.0;1;250.0;7;14;0;f;f;moderate;2018;4;;
852;f;3.0;-2.297.643.937.505.440;-4.323.103.026.267.390;Apartment;Entire home/apt;6;2.0;3.0;6.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";379.0;4;120.0;5;365;10;f;f;strict;2018;4;;
853;f;1.0;-22.986.832.327.407.600;-4.321.120.698.488.220;Loft;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";444.0;2;342.0;3;30;40;f;f;strict;2018;4;;
854;f;1.0;-2.284.074.614.729.650;-4.332.617.542.919.560;Apartment;Entire home/apt;2;1.0;2.0;1.0;Pull-out Sofa;"{""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Suitable for events"",Washer}";61.0;1;0.0;4;1125;0;f;f;flexible;2018;4;;
855;f;1.0;-2.298.307.068.026.580;-43.222.202.042.636.600;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Washer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}";222.0;1;0.0;2;7;8;f;f;strict;2018;4;;
856;t;10.0;-2.291.236.809.262.910;-4.318.327.320.044.450;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",Hangers,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}";150.0;2;50.0;2;365;128;t;f;strict;2018;4;;
857;f;1.0;-23.008.136.978.502.200;-4.342.854.774.993.260;Apartment;Entire home/apt;5;1.0;2.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Hair dryer"",Iron}";199.0;1;100.0;3;30;0;f;f;strict;2018;4;;
858;t;6.0;-22.984.567.115.685.200;-4.320.041.768.477.980;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}";222.0;2;34.0;4;365;110;t;f;strict;2018;4;;
859;f;26.0;-22.970.112.700.305.000;-4.318.822.162.768.540;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom""}";137.0;3;80.0;4;90;89;t;f;strict;2018;4;;
860;f;1.0;-22.982.785.065.318.600;-4.321.996.326.842.260;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",Washer}";1001.0;1;0.0;7;14;0;f;f;moderate;2018;4;;
861;f;60.0;-22.984.204.201.948.100;-4.321.119.930.135.800;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";223.0;3;51.0;1;1125;3;f;f;strict;2018;4;;
862;f;1.0;-2.293.888.783.808.050;-4.337.374.717.585.780;House;Entire home/apt;4;1.0;2.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Family/kid friendly"",Washer,""Bed linens"",""Host greets you""}";99.0;4;50.0;3;30;1;f;f;strict;2018;4;;
863;f;2.0;-2.298.597.538.331.620;-43.197.399.258.142.400;Apartment;Entire home/apt;2;2.0;0.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",Other}";201.0;1;0.0;3;20;50;f;f;strict;2018;4;;
864;f;4.0;-22.938.718.255.747.300;-4.319.853.035.400.540;Bed and breakfast;Private room;5;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Hot tub"",Washer}";386.0;2;115.0;1;30;0;f;f;moderate;2018;4;;
865;f;4.0;-2.293.849.819.755.960;-4.319.717.432.773.280;House;Private room;5;1.0;1.0;4.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Essentials}";314.0;1;0.0;1;1125;0;f;f;moderate;2018;4;;
866;f;4.0;-2.293.837.983.245.960;-43.198.011.004.314.200;House;Shared room;4;1.0;1.0;4.0;Real Bed;"{Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s)}";99.0;1;98.0;1;30;0;f;f;moderate;2018;4;;
867;f;3.0;-22.968.326.710.880.000;-4.318.139.781.651.580;Apartment;Entire home/apt;7;2.0;3.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Self check-in"",""Front desk/doorperson""}";1082.0;6;106.0;1;14;1;f;f;strict;2018;4;;
868;f;2.0;-2.298.398.575.343.700;-4.320.839.883.800.170;Apartment;Entire home/apt;6;3.0;2.0;2.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",""Extra pillows and blankets""}";499.0;4;100.0;3;365;8;f;f;strict;2018;4;;
869;f;3.0;-22.988.156.664.040.700;-4.319.384.487.296.510;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Family/kid friendly"",""Host greets you""}";451.0;2;100.0;1;15;17;f;f;strict;2018;4;;
870;f;9.0;-2.296.447.367.211.870;-4.319.010.783.588.070;Apartment;Entire home/apt;8;1.0;2.0;6.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,Elevator,""Family/kid friendly"",Washer}";249.0;1;0.0;1;180;0;f;f;strict;2018;4;;
871;f;10.0;-22.982.063.624.902.100;-4.318.994.044.556.550;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Hangers,""Hair dryer"",Iron}";161.0;2;38.0;3;365;15;f;f;strict;2018;4;;
872;f;2.0;-2.295.423.184.347.810;-4.319.316.854.383.660;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Family/kid friendly"",Washer,""First aid kit"",Essentials}";247.0;1;0.0;3;14;2;f;f;strict;2018;4;;
873;f;2.0;-22.969.002.089.982.900;-4.318.342.896.626.560;Apartment;Entire home/apt;4;1.5;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Smoke detector"",""Fire extinguisher"",Essentials}";335.0;3;0.0;5;15;27;f;f;strict;2018;4;;
